"STU_ID","BYSEX","BYRACE","BYMOTHED","BYWRTNGA"
204228,1,3,2,-4
204229,1,4,1,-1.847
204230,1,3,1,-4
204231,2,3,5,-4
204232,2,3,2,-4
204234,2,3,3,-1.384
204235,1,3,1,-1.847
205102,2,3,3,-4
205103,2,3,7,-4
205104,1,7,6,0.052
205105,2,7,6,-9
205106,1,7,2,-4
205107,2,7,4,-4
205108,1,7,7,-4
205109,-4,-4,-4,-4
205110,1,3,1,-0.703
205113,2,5,3,-1.463
205116,1,7,7,0.241
205118,2,2,7,-0.971
205119,2,7,1,-4
205120,1,7,7,-4
205121,2,7,5,-4
205122,1,7,6,1.951
205124,2,3,3,-4
205125,2,5,5,-4
205202,1,3,3,-1.847
205204,-4,-4,-4,-4
205205,1,3,4,-4
205206,2,3,5,-4
205208,2,3,4,-4
205209,2,3,6,-4
205210,1,3,3,0.812
205211,-4,-4,-4,-4
205212,1,3,6,-4
205213,1,3,1,-4
205216,2,3,4,-4
205219,1,3,3,-0.898
205221,-4,-4,-4,-4
205222,-4,-4,-4,-4
206101,2,7,3,0.052
206102,2,6,4,-4
206104,2,7,2,-0.514
206105,2,7,2,-1.087
206106,2,3,4,1.001
206107,2,7,3,-0.137
206108,1,6,5,0.893
206109,2,3,1,-0.52
206110,1,2,1,-4
206111,2,3,1,-0.527
206112,-4,-4,-4,-4
206113,2,7,2,-4
206114,1,2,4,1.654
206115,2,3,2,-4
206116,2,2,8,-0.143
206117,1,3,2,-4
206119,2,4,3,-9
206120,2,3,6,-0.709
206121,1,3,3,1.001
206123,2,6,4,-9
206124,2,7,6,0.972
206125,2,7,2,1.385
206126,2,4,6,0.241
206127,2,7,4,-9
206128,1,7,5,1.385
206129,2,3,3,-4
206130,2,4,5,-0.435
206131,1,7,2,-0.898
206132,2,7,1,-9
206133,1,7,5,-4
206202,2,2,8,-0.332
206203,1,3,6,0.052
206205,2,7,6,1.001
206206,1,7,7,-1.093
206207,1,7,4,1.494
206209,2,2,6,0.618
206210,2,6,5,1.001
206211,1,5,6,1.001
206212,1,7,3,-0.405
206213,2,7,7,1.001
206214,2,3,2,-0.892
206216,1,4,1,-1.087
206217,2,7,6,1.001
206218,2,7,2,-0.137
206220,1,7,4,-0.137
206221,1,7,6,-1.39
206222,1,7,7,1.196
206223,1,7,7,0.618
206224,1,3,6,-1.847
206225,1,7,6,1.951
206226,2,7,2,0.052
206227,1,7,6,-0.703
206228,2,7,6,0.052
206229,2,7,5,0.423
206230,1,7,6,-0.709
206231,2,7,2,1.001
206233,2,7,6,0.247
207101,1,2,7,-1.166
207104,-4,-4,-4,-4
207105,-4,-4,-4,-4
207106,-4,-4,-4,-4
207108,1,2,2,0.052
207109,2,2,6,0.43
207110,1,7,3,-0.332
207111,1,2,2,-0.709
207113,1,3,2,-9
207114,-4,-4,-4,-4
207115,2,7,3,-4
207116,1,6,3,-4
207117,2,4,5,-9
207118,1,2,7,-4
207119,2,4,5,-4
207120,1,5,5,0.052
207122,2,4,2,-0.898
207123,2,5,2,-4
207161,-8,-8,-8,-8
207201,2,2,2,1.385
207203,-4,-4,-4,-4
207204,1,2,2,1.191
207205,1,7,5,1.001
207208,1,7,8,1.001
207210,1,7,2,-0.703
207211,2,7,6,0.544
207212,1,7,7,-1.087
207213,1,7,8,1.191
207214,2,7,3,1.27
207215,-4,-4,-4,-4
207216,2,1,6,-4
207217,2,7,5,1.654
207218,2,7,7,0.996
207219,2,7,4,0.052
207220,2,7,3,-0.137
207221,1,7,5,0.241
207222,2,2,4,-0.435
208101,2,7,1,0.131
208102,1,7,7,1.951
208103,2,7,5,0.515
208104,1,7,2,-1.384
208105,2,7,2,1.756
208106,1,7,6,0.515
208107,1,7,3,-0.435
208111,1,3,3,1.951
208112,2,7,2,1.27
208113,-4,-4,-4,-4
208114,2,7,2,-0.246
208115,2,7,3,0.515
208116,2,3,2,1.951
208117,1,7,8,1.27
208118,2,7,3,-0.137
208119,1,7,2,-0.435
208120,1,3,2,-1.39
208122,1,7,2,-0.898
208201,1,2,1,-0.332
208202,1,2,6,-1.093
208203,2,6,5,-0.143
208205,1,2,2,-1.172
208206,2,3,6,-4
208207,2,7,6,0.052
208208,2,3,4,-1.847
208209,1,7,7,-4
208210,1,7,5,-0.514
208211,2,7,7,0.509
208212,1,7,7,0.32
208213,1,7,1,-4
208214,2,6,6,1.951
208216,2,3,4,0.32
208218,2,7,8,1.951
208219,2,7,4,-4
208220,1,3,3,-0.703
208222,2,7,4,-4
209101,2,3,2,-0.521
209102,1,2,6,1.191
209103,1,7,2,-4
209104,2,7,1,-4
209105,2,7,6,-0.137
209106,2,5,6,1.951
209107,2,7,6,0.812
209108,1,3,2,-4
209109,2,7,4,0.052
209110,1,7,5,1.464
209111,2,7,2,0.052
209112,2,7,6,1.951
209113,2,7,5,1.951
209114,1,7,2,0.052
209161,-8,-8,-8,-8
209201,2,7,2,-4
209202,1,7,2,-4
209203,2,3,2,-4
209204,1,7,1,0.052
209205,1,7,6,-1.195
209206,1,7,2,-9
209207,1,6,6,-4
209208,1,7,4,-4
209209,1,3,1,-0.898
209210,2,7,2,0.515
209211,1,7,4,-4
209212,1,7,2,-4
209213,2,3,3,-1.195
209214,1,3,2,-1.847
209215,1,7,2,-4
209216,2,7,2,-0.137
209217,2,7,3,-0.137
209218,2,7,2,0.515
209219,1,7,5,-1.195
209220,2,4,4,0.32
209221,2,7,2,-4
209222,1,7,3,-0.435
209223,1,7,2,-4
209224,1,7,2,-4
209225,2,7,4,-4
210101,2,7,5,-1.384
210102,2,7,2,1.951
210104,2,5,2,-0.63
210105,1,7,2,-1.847
210106,1,7,2,0.052
210107,2,7,8,1.951
210108,2,7,2,0.052
210109,2,1,5,-1.847
210110,1,3,8,0.32
210111,2,7,6,0.052
210112,2,7,4,-0.435
210113,2,7,6,1.196
210114,2,6,5,-0.435
210115,1,3,4,0.32
210116,1,7,4,-0.435
210117,2,7,4,0.052
210118,1,7,6,1.683
210119,2,3,3,1.951
210120,1,7,8,1.762
210121,1,7,2,-1.847
210122,1,6,2,-1.652
210123,1,3,3,-1.847
210124,1,7,5,-0.63
210125,2,3,2,-4
210126,2,7,6,-0.435
210127,2,7,2,0.052
210161,-8,-8,-8,-8
210204,1,3,1,-0.6
210205,2,7,2,-4
210206,1,7,4,-4
210207,2,7,4,0.052
210208,2,7,3,-4
210209,1,7,2,0.052
210210,1,7,2,-4
210211,2,7,6,-4
210212,1,3,2,-4
210213,1,7,1,-4
210214,2,7,1,-4
210215,2,7,3,-0.6
210216,1,7,7,-4
210217,2,7,5,0.052
210218,2,7,6,-4
211101,2,7,4,-0.898
211103,1,7,3,1.001
211104,1,3,4,-4
211105,2,7,2,0.052
211106,2,3,2,-4
211107,2,3,3,-1.166
211109,2,6,2,-1.166
211110,1,3,2,0.757
211112,2,7,4,0.052
211113,2,7,3,-0.703
211114,1,7,2,0.052
211115,2,7,7,-0.703
211116,1,7,1,-0.709
211117,2,7,6,1.654
211118,2,3,7,0.052
211119,2,7,2,0.733
211120,1,7,1,-1.847
211121,1,7,4,-0.246
211122,1,3,3,1.951
211123,2,7,5,0.247
211124,2,7,5,-4
211125,1,7,1,0.733
211126,2,7,5,0.349
211127,1,7,1,-0.33
211128,1,7,2,1.001
211129,2,7,2,1.951
211130,1,3,2,-0.143
211131,1,7,1,0.515
211202,2,7,6,0.344
211203,1,5,5,0.812
211204,1,7,2,1.756
211205,2,7,2,0.812
211206,1,7,2,0.515
211207,2,7,3,-0.216
211208,1,3,2,0.812
211209,1,7,4,0.052
211211,2,7,7,1.196
211213,1,7,6,0.052
211214,2,3,4,0.247
211215,2,3,3,-0.137
211216,2,7,1,0.052
211217,2,7,5,1.001
211218,1,7,3,-0.898
211219,2,2,7,-0.898
211220,1,7,4,0.544
211221,1,3,2,0.052
211222,2,7,6,1.001
212101,1,4,5,-0.898
212102,2,7,5,1.293
212103,2,7,6,0.052
212104,2,7,7,1.951
212105,2,7,5,0.812
212106,1,7,7,0.052
212107,2,2,4,0.32
212108,2,2,6,1.001
212109,1,7,5,-0.898
212110,1,7,5,0.733
212111,1,7,6,-0.709
212112,1,6,6,-0.709
212113,1,7,6,1.951
212114,1,7,2,-0.898
212116,1,3,6,-1.195
212203,2,7,7,0.618
212204,1,7,2,-1.55
212205,1,7,4,-1.847
212207,1,7,4,1.951
212208,1,1,6,-4
212209,2,2,1,-0.898
212210,1,-8,5,-4
212211,2,7,2,1.001
212212,2,7,5,1.001
212213,1,7,6,-4
212214,2,3,3,-4
212215,1,-8,4,-0.898
212216,2,7,5,0.515
212217,1,3,5,1.001
212218,1,3,5,-4
212219,1,5,5,1.951
212220,1,7,8,-1.847
212221,2,7,3,-4
212222,1,7,4,-4
212223,1,7,3,-4
212225,2,7,6,-4
212226,2,7,3,-0.216
212227,2,7,2,0.32
212228,1,3,2,-1.847
212230,2,3,3,-4
212231,2,7,2,1.951
212232,2,7,6,-4
212233,1,7,5,0.32
213101,2,7,2,1.001
213102,2,7,3,1.951
213103,2,7,2,1.762
213104,1,7,2,-1.847
213105,2,7,2,-0.898
213106,1,7,5,-1.847
213107,2,7,2,-0.137
213108,1,7,3,-1.847
213109,2,7,4,-0.137
213110,1,7,7,0.052
213111,2,7,2,-1.847
213113,1,7,1,-0.332
213114,2,7,1,-0.137
213201,2,7,2,-0.137
213203,2,7,4,1.001
213204,1,7,6,0.539
213205,2,7,6,-1.063
213206,2,7,1,0.241
213207,1,7,3,-0.411
213208,1,7,4,-0.143
213209,1,7,6,0.241
213210,1,7,7,0.539
213211,1,6,2,-0.411
213212,2,7,5,-0.137
213213,2,7,2,0.241
213214,1,7,2,-4
213215,2,7,5,-4
213216,2,7,2,-0.6
213217,2,5,4,-1.252
213218,2,7,1,-4
213219,1,7,7,0.052
214101,2,7,2,1.951
214102,1,7,2,-4
214104,-4,-4,-4,-4
214105,1,5,6,-1.847
214106,1,7,7,1.951
214107,1,7,1,-4
214108,2,7,3,-1.652
214109,1,3,6,0.326
214110,2,7,2,-4
214111,1,7,5,-4
214112,1,7,2,-0.057
214113,1,7,2,-4
214115,1,7,2,-0.703
214116,2,7,4,-4
214117,2,7,2,1.951
214118,1,7,2,-4
214119,1,7,4,-4
214121,1,7,2,-1.463
214122,2,7,4,-4
214123,2,7,6,1.951
214124,1,7,5,0.515
214201,1,7,6,-4
214202,2,2,5,-9
214203,2,7,7,-4
214204,2,7,7,-9
214207,-4,-4,-4,-4
214208,2,5,1,-4
214210,2,3,2,-4
214211,1,7,2,0.052
214212,1,7,5,-9
214213,1,7,6,-4
214214,2,7,2,-4
214215,2,6,2,-4
214217,1,7,3,0.241
214218,1,7,7,-4
214219,1,3,4,-9
214220,1,7,5,-4
214222,1,7,6,-4
214223,1,7,2,-4
214224,2,3,2,-0.441
214225,1,7,3,-1.087
214226,1,6,7,-4
214227,1,7,6,-9
215101,2,3,1,-4
215102,2,2,1,0.052
215103,2,6,3,-4
215105,1,7,3,-4
215106,2,7,2,-4
215107,1,7,3,-4
215108,2,3,2,-4
215109,2,7,2,1.951
215110,1,6,2,-4
215111,1,7,4,0.052
215112,2,7,6,1.951
215113,1,3,2,-4
215114,2,3,5,-4
215115,2,3,3,-4
215116,1,7,2,-4
215117,1,3,4,-4
215118,2,3,2,-4
215121,2,7,2,-4
215122,2,7,1,-4
215124,2,7,2,-4
215125,1,3,2,-4
215126,2,3,2,-4
215127,2,3,2,-4
215128,1,3,2,0.052
215129,1,3,2,-0.63
215201,1,3,2,-0.898
215202,2,7,2,-0.898
215203,1,3,2,-9
215204,2,7,2,1.27
215205,1,7,3,-0.898
215207,1,6,4,-9
215208,1,6,2,-9
215209,2,7,3,-0.435
215210,1,7,2,-1.55
215212,1,3,1,1.756
215213,1,2,1,-1.847
215214,1,3,3,0.733
215215,1,3,1,-1.847
215216,1,7,2,-1.55
215217,1,7,4,0.052
215218,1,4,1,-0.898
215219,2,3,1,-9
215220,-4,-4,-4,-4
215221,1,3,2,0.247
215261,-8,-8,-8,-8
216101,2,3,1,-0.143
216102,1,7,3,0.515
216103,2,3,1,-0.057
216105,2,3,6,1.196
216106,2,3,6,0.807
216108,2,7,4,-4
216109,1,3,6,-0.898
216110,2,3,6,1.299
216111,2,3,4,1.191
216113,1,3,4,-0.137
216115,1,3,7,-0.898
216116,2,7,2,-0.898
216117,1,7,5,1.001
216118,2,3,6,-1.384
216120,1,7,6,1.001
216121,1,2,1,-4
216122,1,3,7,0.515
216123,2,3,7,0.32
216124,1,3,2,0.052
216125,2,7,6,-1.087
216126,1,7,4,0.509
216127,2,6,6,0.922
216128,2,3,5,0.539
216129,1,5,2,1.196
216130,1,3,8,0.052
216131,1,3,6,0.052
216132,2,7,6,1.196
216133,1,7,2,1.951
216134,1,3,6,-1.384
216201,2,7,7,1.196
216202,1,7,1,-0.435
216203,2,3,2,-0.246
216204,2,7,2,-0.137
216205,1,5,1,-4
216206,2,7,3,0.052
216207,1,7,8,-1.087
216208,2,7,2,0.052
216209,1,7,5,-1.847
216210,1,7,6,0.052
216211,2,7,7,0.32
216213,2,6,4,0.052
216214,1,7,6,0.807
216215,2,7,3,-0.137
216216,2,7,4,0.052
216217,1,2,2,-0.137
216218,2,7,2,-1.087
216219,2,3,5,0.052
216220,1,7,2,-1.087
216222,2,7,5,-0.63
216223,1,7,1,-0.898
216224,1,7,3,-1.087
217101,1,7,3,-0.435
217102,1,7,6,0.32
217103,1,7,2,0.052
217104,1,7,8,1.951
217105,1,7,4,0.32
217106,1,7,2,-0.332
217107,2,7,7,0.052
217108,1,7,3,0.515
217109,1,7,7,-4
217110,2,6,2,-1.847
217111,1,7,7,0.052
217112,2,2,2,-4
217113,1,3,6,0.704
217114,1,7,1,0.32
217115,1,3,2,-4
217117,1,3,5,0.32
217118,1,7,4,-4
217119,1,3,5,0.807
217120,2,3,5,-4
217121,2,2,2,1.001
217122,1,3,1,-1.579
217123,1,5,3,-0.898
217124,2,5,6,1.001
217125,2,7,2,0.32
217127,1,7,3,-4
217129,2,7,4,-4
217201,2,7,3,-4
217202,2,3,3,-4
217204,1,3,2,1.001
217205,2,3,6,0.155
217206,2,7,2,1.075
217207,2,3,7,-0.898
217208,1,6,6,-1.847
217209,2,3,2,-0.405
217210,1,7,3,0.052
217212,1,3,6,-1.652
217213,1,7,2,-0.898
217214,1,3,2,-4
217216,1,3,2,-4
217217,2,6,6,1.001
217218,1,3,2,-1.847
217219,1,7,6,0.235
217220,2,3,2,-4
217221,1,3,2,0.052
217222,1,3,1,-4
217223,1,7,2,-0.137
217224,2,3,8,1.762
217225,2,7,1,0.052
217226,2,3,6,-0.898
217227,1,7,6,0.704
217228,2,3,5,0.436
217229,2,7,2,-4
217230,2,3,2,0.349
217231,2,3,1,-1.847
217232,2,3,4,-1.847
217233,2,7,2,-0.898
217234,2,3,6,0.515
217235,1,7,5,1.001
217306,1,2,1,-1.579
217307,2,7,4,-4
217308,2,7,5,0.349
217313,1,7,6,-0.63
217314,1,3,6,-0.703
217315,1,7,1,0.704
217317,2,7,4,0.052
217319,1,7,6,-4
217320,1,2,2,1.001
217321,1,7,4,0.052
217322,2,6,1,0.052
217323,2,3,3,-0.435
218104,2,3,4,1.001
218105,1,3,6,-0.594
218107,1,3,4,-0.971
218109,2,3,1,-1.355
218112,2,3,6,1.001
218113,2,3,2,-0.216
218114,2,3,2,-0.216
218201,2,3,7,0.052
218202,1,3,1,-1.55
218203,1,3,5,-0.898
218204,2,7,2,0.509
218205,2,7,2,0.625
218206,2,3,1,1.299
218208,2,7,3,-0.63
218211,2,5,1,0.052
218212,2,5,6,0.052
218213,2,3,3,0.349
218214,2,7,6,1.001
218215,1,3,3,0.509
218216,1,3,3,0.052
218217,2,3,2,1.567
218218,1,3,2,-0.63
218219,2,2,6,0.704
218220,1,7,1,1.415
218221,2,4,5,-0.898
218222,1,3,5,0.247
218224,2,3,2,0.349
218225,1,5,6,-0.795
218226,1,3,3,0.539
218261,-8,-8,-8,-8
218262,-8,-8,-8,-8
219101,2,3,1,0.515
219102,2,7,4,0.515
219103,2,7,2,1.167
219104,1,5,4,0.052
219105,1,7,5,-0.898
219106,1,7,6,-9
219107,1,3,4,-4
219108,1,7,5,0.417
219109,1,7,2,0.247
219110,2,7,3,0.704
219111,2,7,6,0.509
219112,1,7,8,0.247
219113,1,7,7,0.32
219114,1,7,4,0.247
219115,2,7,6,1.27
219116,1,2,6,0.241
219117,1,7,5,0.052
219118,2,7,2,-1.458
219119,2,7,6,-0.709
219120,2,7,2,-0.63
219121,1,7,3,-0.898
219122,1,7,7,-0.411
219123,2,7,2,1.464
219124,2,7,5,0.515
219125,1,7,4,-0.6
219201,2,3,2,-0.898
219202,2,3,6,-1.847
219204,2,3,1,0.812
219205,1,3,6,-0.898
219206,1,3,1,-1.093
219207,2,3,2,-0.63
219208,1,3,2,0.43
219209,1,6,2,-0.325
219210,2,3,4,-0.898
219211,2,3,2,-0.898
219212,1,3,2,1.191
219213,2,6,6,1.683
219214,1,7,6,-0.057
219215,2,7,5,1.756
219216,2,3,4,-1.166
219217,1,3,3,1.951
219218,1,5,5,0.247
219219,2,3,2,1.196
219220,1,3,1,0.43
219221,2,3,2,1.951
219222,1,3,1,-1.847
219223,2,6,3,0.052
219224,2,4,5,-0.441
219225,1,3,1,-0.63
219226,1,3,4,-0.898
219227,2,3,3,-0.514
219228,1,3,2,-0.63
219229,1,3,4,0.052
219230,2,3,1,-0.898
219231,2,3,2,0.052
219232,1,3,2,1.951
219233,1,3,7,1.951
219234,2,3,4,0.996
219235,2,3,2,-0.63
220101,2,3,2,-1.463
220102,2,3,6,0.812
220103,2,7,5,0.052
220104,2,3,6,-0.143
220105,2,3,5,1.001
220106,2,7,2,0.704
220107,2,5,1,-0.606
220108,2,7,3,-0.246
220110,2,3,1,-0.246
220111,2,7,4,0.812
220112,2,3,4,0.812
220113,2,3,3,0.618
220114,1,7,6,0.052
220115,2,3,4,0.052
220116,2,3,2,-1.384
220117,1,3,2,-0.63
220118,2,7,6,0.052
220119,1,3,2,-1.847
220120,2,3,1,-0.246
220122,1,3,6,-0.137
220203,1,3,2,-1.384
220204,2,7,5,1.001
220205,1,7,5,-0.898
220206,2,1,2,-1.847
220207,1,7,4,-0.898
220210,2,6,2,1.001
220211,1,3,1,-4
220212,1,7,1,-0.435
220213,2,3,5,-0.6
220214,1,7,8,-0.898
220215,2,7,2,1.001
220216,1,7,2,0.241
220217,1,2,3,-4
220218,1,7,4,-0.921
220219,1,7,5,0.807
220220,2,3,1,-1.847
220221,2,3,3,-0.216
220222,1,7,2,-0.435
220223,2,3,5,1.001
220261,-8,-8,-8,-8
221101,2,3,5,1.951
221102,2,7,7,0.052
221103,1,3,2,0.509
221104,2,3,4,0.812
221105,1,5,5,-1.847
221106,1,3,2,-1.847
221107,2,3,3,-1.652
221108,1,3,1,-1.847
221109,2,3,3,0.704
221112,2,7,7,1.951
221113,1,3,2,-0.709
221114,2,7,6,1.001
221115,2,7,6,1.299
221116,1,3,6,-1.847
221117,2,3,2,-1.847
221201,1,3,4,-0.898
221202,2,3,2,0.515
221203,-4,-4,-4,-4
221204,-4,-4,-4,-4
221205,-4,-4,-4,-4
221206,1,2,1,0.893
221207,2,7,6,1.196
221208,2,7,5,1.001
221210,2,3,3,-0.898
221211,1,3,2,-4
221212,2,7,2,0.241
221213,2,2,4,1.385
221215,2,7,7,-4
221216,1,3,1,-0.703
221217,1,7,1,-4
221218,1,7,3,-0.246
221221,1,7,4,0.436
221222,2,3,3,-0.898
221223,2,3,3,-0.898
222101,1,7,7,0.125
222102,2,7,6,1.951
222103,1,7,5,0.052
222104,1,7,3,-0.137
222105,1,3,2,-0.435
222106,1,7,5,-0.709
222107,1,7,4,-1.282
222108,1,7,2,-1.847
222110,1,7,8,0.241
222111,2,3,7,1.488
222112,2,7,1,0.32
222114,2,2,2,1.951
222115,1,3,7,-0.898
222116,2,7,2,1.488
222117,2,7,2,0.812
222118,1,7,2,0.32
222119,1,7,6,-0.332
222120,2,7,7,1.951
222121,2,3,5,0.052
222122,2,3,6,0.515
222124,2,7,4,1.001
222125,1,7,6,0.052
222126,1,7,6,0.812
222201,1,7,7,1.385
222202,2,7,2,1.001
222203,2,7,3,0.052
222204,1,3,4,-0.246
222205,1,7,6,0.32
222207,1,7,2,0.241
222208,2,3,1,-1.847
222209,1,7,4,1.762
222210,1,7,3,1.001
222211,2,7,2,-0.898
222212,2,7,4,-0.703
222213,1,7,7,0.733
222214,2,7,6,-0.216
222215,2,7,3,-0.137
222216,2,7,1,-4
222217,2,4,2,-1.116
222218,2,7,5,0.436
223101,2,3,5,-0.63
223102,2,7,3,1.104
223103,1,7,7,-0.143
223104,2,7,1,-0.137
223105,2,7,2,-0.143
223106,2,7,2,-1.384
223107,1,-8,3,-1.847
223109,2,7,5,0.807
223110,2,3,4,-1.652
223111,2,3,4,-0.898
223115,2,7,3,-0.63
223116,1,7,4,-0.819
223117,2,7,2,1.001
223118,1,7,6,-0.703
223119,2,3,2,-0.898
223120,2,7,1,-0.898
223121,1,7,3,-0.63
223122,2,7,2,-0.703
223123,1,3,4,-1.847
223125,1,3,1,0.052
223126,-4,-4,-4,-4
223129,2,7,1,1.001
223130,2,7,6,1.756
223131,1,7,3,-0.898
223201,2,7,5,0.544
223203,2,2,5,-1.093
223204,2,3,3,-1.652
223206,2,7,7,-0.898
223207,1,7,6,0.241
223208,1,7,4,0.052
223210,2,7,2,1.001
223211,2,3,2,-0.441
223212,1,7,5,0.131
223213,2,7,5,1.001
223215,2,7,3,1.951
223217,2,7,5,-1.166
223218,1,7,6,0.052
223219,1,7,6,0.052
223220,1,7,8,1.001
223221,1,7,5,0.052
223222,2,7,3,0.515
223223,1,2,8,1.951
223225,1,3,2,-0.246
224102,1,6,4,-9
224103,2,7,3,-0.435
224104,1,7,4,-0.898
224105,1,7,6,-0.898
224106,2,7,2,-4
224107,1,7,2,-9
224108,-4,-4,-4,-4
224109,2,7,6,-4
224111,2,7,3,0.052
224112,2,3,3,-4
224113,2,7,6,-4
224114,2,7,4,0.052
224115,1,7,2,-4
224117,2,7,5,-4
224118,2,7,1,-4
224119,2,7,2,-9
224121,1,3,4,-9
224122,2,7,2,-4
224123,1,7,2,0.436
224201,2,7,7,-4
224202,2,7,1,-4
224203,2,7,2,-4
224205,1,7,2,-4
224206,1,7,1,-0.898
224207,1,7,3,-4
224208,1,7,4,-0.898
224209,1,3,1,-0.514
224210,2,7,3,-4
224211,1,7,5,-0.898
224212,2,7,4,0.052
224213,2,3,2,-1.579
224214,2,7,1,-4
224215,1,7,7,-4
224217,1,7,4,-1.087
224218,1,7,4,-4
224220,2,7,1,-4
224221,2,7,7,-4
224223,2,7,2,-0.898
224224,2,5,2,-4
224225,1,-8,4,-4
224226,1,7,2,-1.579
224227,1,7,7,-1.087
224228,1,7,2,-4
225101,2,7,6,1.951
225102,1,7,2,0.052
225103,2,7,1,0.241
225104,2,7,1,1.951
225105,1,7,2,-0.514
225106,2,7,5,-1.847
225107,2,7,3,-0.021
225108,2,7,2,-1.361
225109,1,7,1,-0.898
225110,2,7,1,0.515
225111,1,5,2,-0.898
225112,2,7,1,-9
225113,1,7,1,-0.63
225114,2,7,2,-4
225115,2,7,1,-0.216
225116,2,7,2,0.052
225117,1,7,4,0.515
225118,2,7,2,-0.051
225120,2,5,3,0.733
225121,2,7,4,1.001
225122,1,7,1,-0.435
225123,1,7,1,-1.847
225124,2,7,1,-0.703
225201,2,3,1,-9
225202,2,7,4,-0.216
225203,2,3,1,-0.898
225204,2,3,3,0.052
225205,1,3,1,-0.709
225206,1,7,4,1.001
225207,2,3,7,1.001
225208,2,3,5,-0.898
225210,1,3,2,-9
225211,1,7,2,0.052
225212,2,6,4,-0.216
225213,1,3,3,-1.282
225214,1,7,3,-9
225215,1,3,3,0.052
225216,2,3,2,-9
225217,1,3,2,0.539
225219,1,3,2,-0.411
225220,1,3,2,0.052
225221,1,3,2,0.052
225222,1,3,2,0.241
225223,1,7,3,-0.216
225224,1,3,5,0.052
225225,2,3,5,-1
225226,1,3,2,-1.847
225227,2,3,2,0.052
226101,1,3,4,-0.898
226102,2,3,2,-4
226103,-4,-4,-4,-4
226104,1,3,4,-4
226105,2,3,5,1.001
226106,1,3,3,-4
226107,-4,-4,-4,-4
226108,-4,-4,-4,-4
226109,2,3,7,0.807
226114,-4,-4,-4,-4
226116,2,3,2,-4
226118,-4,-4,-4,-4
226119,2,3,2,-0.703
226120,2,3,4,-4
226121,2,3,4,0.509
226122,2,3,3,-4
226124,2,3,2,-1.847
226125,2,3,4,-4
226126,-4,-4,-4,-4
226131,2,3,6,1.001
226132,-4,-4,-4,-4
226161,-8,-8,-8,-8
226201,1,7,3,-9
226202,2,7,1,-4
226203,2,3,1,-0.898
226204,2,7,6,-9
226205,1,7,6,-9
226206,2,7,2,0.052
226207,1,7,1,-4
226208,2,7,2,-9
226209,1,3,2,-1.087
226210,1,3,1,-1.847
226211,2,7,1,-9
226212,2,7,4,-4
226213,1,7,2,-4
226214,1,3,1,-4
226215,2,7,2,-4
226216,1,6,5,-9
226217,1,7,1,-4
226218,2,7,5,-9
226219,1,7,2,-9
226220,1,7,5,-9
226221,2,7,6,-9
226222,2,7,7,-9
226223,1,7,2,-4
226224,2,7,3,-9
226225,1,7,2,-4
227102,1,7,8,-1.847
227103,2,7,4,1.001
227104,1,3,4,-0.216
227105,1,3,6,0.241
227106,2,-8,-9,0.247
227107,1,7,5,-0.325
227108,1,5,1,-0.405
227109,2,3,2,0.733
227110,2,7,6,-0.898
227112,2,3,3,-1.847
227113,2,7,8,0.515
227114,1,-8,6,1.001
227116,2,7,3,1.001
227117,1,7,5,1.001
227119,1,7,6,0.704
227120,1,3,4,-0.057
227121,1,7,7,1.001
227122,2,7,6,-0.898
227123,1,7,8,-0.977
227124,1,7,6,-0.027
227125,2,7,5,1.756
227126,2,3,1,1.001
227201,1,2,8,1.001
227202,2,7,7,-1.847
227203,2,7,1,-1.847
227204,1,7,2,-1.847
227205,1,7,5,1.27
227206,1,7,1,1.951
227207,1,7,6,-1.847
227208,1,7,2,1.756
227209,2,7,2,-0.441
227210,1,7,5,0.052
227211,1,7,7,1.951
227213,1,7,5,0.052
227214,2,7,2,0.812
227215,2,7,1,-1.847
227216,2,7,5,1.27
227217,1,6,2,-4
227218,1,7,4,-0.63
227220,2,7,6,0.052
227221,1,7,7,1.756
227222,1,7,2,-1.847
227223,1,7,5,0.32
227224,2,7,2,-0.332
227225,2,7,5,1.762
227226,1,7,3,-0.898
227227,2,7,6,-0.898
227228,2,6,2,1.951
227229,2,7,7,-0.143
228101,1,7,1,-4
228103,2,7,7,1.001
228104,1,3,4,0.515
228105,1,3,6,-4
228108,1,7,2,0.241
228109,1,2,3,-4
228112,1,3,5,-1.847
228114,1,7,2,-4
228115,1,3,5,-4
228116,2,3,5,-4
228118,1,7,6,0.704
228119,1,3,4,-1.384
228120,2,7,6,0.704
228121,2,7,2,-4
228122,1,6,1,-1.847
228123,1,7,2,0.241
228124,1,7,6,-4
228125,2,7,6,0.704
228203,2,7,2,-1.579
228204,2,7,4,0.241
228205,2,7,3,0.052
228206,1,7,5,-1.579
228207,1,7,4,-4
228208,1,7,2,0.052
228209,1,7,2,-0.709
228211,1,7,4,-1.116
228212,1,7,1,-1.579
228213,2,7,2,-0.435
228214,2,7,1,-1.847
228215,1,7,7,-0.63
228216,1,7,7,-1.579
228217,2,7,2,-0.435
228218,1,7,1,-0.898
228219,1,7,1,-0.819
228220,2,7,7,-0.63
228221,2,7,2,-1.093
228222,2,7,2,-0.709
228223,1,7,4,0.728
228224,2,7,1,0.052
228225,1,7,3,-1.579
229102,1,7,2,-1.195
229103,1,7,1,-4
229104,1,7,2,0.32
