"STU_ID","BYSEX","BYRACE","BYMOTHED","BYTXMSTD","F1TXMSTD"
215113,1,3,2,57.86,63.63
215114,2,3,5,54.95,55.93
215115,2,3,3,43.56,36.29
215116,1,7,2,50.59,49.88
215117,1,3,4,53.92,47
215118,2,3,2,37.32,34.38
215121,2,7,2,48.98,51.54
215122,2,7,1,54.56,51.79
215124,2,7,2,52.69,47.85
215125,1,3,2,53.27,49.73
215126,2,3,2,40.2,34.6
215127,2,3,2,37.6,32.6
215128,1,3,2,47.15,-8
215129,1,3,2,36.29,33.2
215201,1,3,2,44.5,37.7
215202,2,7,2,58.47,52.09
215203,1,3,2,40.76,39.35
215204,2,7,2,62.48,67.65
215205,1,7,3,56.64,54.39
215207,1,6,4,61.39,-8
215208,1,6,2,44.83,46.34
215209,2,7,3,60.69,55.64
215210,1,7,2,29.48,28.47
215212,1,3,1,66.88,65.9
215213,1,2,1,39.99,-8
215214,1,3,3,54.47,54.36
215215,1,3,1,47.37,43.9
215216,1,7,2,32.73,33.79
215217,1,7,4,54.54,52.73
215218,1,4,1,61.67,-8
215219,2,3,1,38.65,34.08
215220,-4,-4,-4,43.93,-8
215221,1,3,2,59.07,60.89
215261,-8,-8,-8,-8,38.33
216101,2,3,1,40.11,33.88
216102,1,7,3,60.59,58.73
216103,2,3,1,55.9,57.24
216105,2,3,6,52.7,54.39
216106,2,3,6,52.69,51.31
216108,2,7,4,59.44,55.82
216109,1,3,6,49.83,49.6
216110,2,3,6,57.79,57.14
216111,2,3,4,59.37,57.68
216113,1,3,4,39.5,37.81
216115,1,3,7,56.42,-8
216116,2,7,2,46.23,-8
216117,1,7,5,58.44,62.45
216118,2,3,6,43.17,47.16
216120,1,7,6,55.09,58.28
216121,1,2,1,47.53,47.27
216122,1,3,7,56.46,59.13
216123,2,3,7,50.86,52.66
216124,1,3,2,45.4,44.29
216125,2,7,6,56.26,54.85
216126,1,7,4,64.53,68.96
216127,2,6,6,48.4,-8
216128,2,3,5,55.24,56.2
216129,1,5,2,45.53,-8
216130,1,3,8,46.51,45.65
216131,1,3,6,57.82,55.85
216132,2,7,6,51.62,53.37
216133,1,7,2,59.06,63.42
216134,1,3,6,33.51,-8
216201,2,7,7,66.6,70.19
216202,1,7,1,49.6,-8
216203,2,3,2,42.16,43.85
216204,2,7,2,57.51,37.34
216205,1,5,1,39.59,37.76
216206,2,7,3,51.49,46.35
216207,1,7,8,53.11,48.98
216208,2,7,2,39.35,-8
216209,1,7,5,49.7,46.4
216210,1,7,6,59.32,-8
216211,2,7,7,49.89,53.27
216213,2,6,4,48.35,51.97
216214,1,7,6,61.56,62.26
216215,2,7,3,41.93,39.91
216216,2,7,4,49.31,51.74
216217,1,2,2,58.81,57.53
216218,2,7,2,38.26,-8
216219,2,3,5,41.81,46.26
216220,1,7,2,36.08,40.53
216222,2,7,5,45.04,46.58
216223,1,7,1,43.82,-8
216224,1,7,3,45.61,42.23
217101,1,7,3,46.28,-8
217102,1,7,6,50.76,49.03
217103,1,7,2,58.24,59.51
217104,1,7,8,75.68,74.97
217105,1,7,4,54.73,56.26
217106,1,7,2,49.16,50.81
217107,2,7,7,60.3,58.43
217108,1,7,3,64.53,65.54
217109,1,7,7,53.39,-8
217110,2,6,2,40.3,41.96
217111,1,7,7,59.03,63.93
217112,2,2,2,45.06,43.84
217113,1,3,6,62.74,61.33
217114,1,7,1,54.2,54.14
217115,1,3,2,46.4,44.41
217117,1,3,5,46.22,42.24
217118,1,7,4,47.95,54.28
217119,1,3,5,52.85,-8
217120,2,3,5,58.62,61.13
217121,2,2,2,52.13,58.58
217122,1,3,1,35.89,-8
217123,1,5,3,38.73,34.11
217124,2,5,6,59.76,61.35
217125,2,7,2,55.27,-8
217127,1,7,3,51.44,49.72
217129,2,7,4,45.22,41.57
217201,2,7,3,42.2,40.85
217202,2,3,3,38.07,36.47
217204,1,3,2,54.66,54.46
217205,2,3,6,43.84,42.38
217206,2,7,2,55.08,50.75
217207,2,3,7,39.81,40.33
217208,1,6,6,46.09,51.82
217209,2,3,2,29.18,27.04
217210,1,7,3,56.42,60.11
217212,1,3,6,43.87,42.09
217213,1,7,2,40.35,-8
217214,1,3,2,45.01,-8
217216,1,3,2,38.55,-8
217217,2,6,6,59.87,60.85
217218,1,3,2,36.31,-8
217219,1,7,6,71.26,67.85
217220,2,3,2,33.28,34.87
217221,1,3,2,43.92,43.67
217222,1,3,1,38.37,-8
217223,1,7,2,41.94,-8
217224,2,3,8,65.47,66.62
217225,2,7,1,48.25,44
217226,2,3,6,44.19,45.77
217227,1,7,6,69.56,69.21
217228,2,3,5,51.66,51.81
217229,2,7,2,55.73,41.09
217230,2,3,2,43.4,42.42
217231,2,3,1,31.7,36.45
217232,2,3,4,38.94,45.24
217233,2,7,2,42,35.05
217234,2,3,6,60.8,58.8
217235,1,7,5,64.13,65.86
217306,1,2,1,50.9,50.18
217307,2,7,4,58.72,59.04
217308,2,7,5,70.18,66.09
217313,1,7,6,54.93,55.81
217314,1,3,6,50.05,47.07
217315,1,7,1,59.26,56.6
217317,2,7,4,67.59,63.74
217319,1,7,6,54.63,60.56
217320,1,2,2,68.62,68.18
217321,1,7,4,47.72,48.06
217322,2,6,1,54.38,47.56
217323,2,3,3,45.25,39.45
218104,2,3,4,40.24,-8
218105,1,3,6,38.25,37.97
218107,1,3,4,41.88,29.9
218109,2,3,1,41.62,-8
218112,2,3,6,55.24,-8
218113,2,3,2,44.98,44.37
218114,2,3,2,49.53,-8
218201,2,3,7,46.2,44.99
218202,1,3,1,34.68,-8
218203,1,3,5,31.41,33.83
218204,2,7,2,50.45,42
218205,2,7,2,30.48,33.37
218206,2,3,1,43.16,48.21
218208,2,7,3,35.51,33.26
218211,2,5,1,40.1,36.69
218212,2,5,6,42.11,40.72
218213,2,3,3,52.79,51.69
218214,2,7,6,59.08,52.85
218215,1,3,3,53.31,56.97
218216,1,3,3,43.49,39.99
218217,2,3,2,45.82,43.36
218218,1,3,2,53.7,51.59
218219,2,2,6,54.61,52.31
218220,1,7,1,47.5,-8
218221,2,4,5,41.48,39.42
218222,1,3,5,48.24,-8
218224,2,3,2,40.15,-8
218225,1,5,6,38.34,35.41
218226,1,3,3,48.77,-8
218261,-8,-8,-8,-8,39.45
218262,-8,-8,-8,-8,44.96
219101,2,3,1,42.48,-8
219102,2,7,4,58.48,57.09
219103,2,7,2,62.91,-8
219104,1,5,4,48.12,48.39
219105,1,7,5,56.85,51.1
219106,1,7,6,57.31,57.93
219107,1,3,4,33.03,34.71
219108,1,7,5,51.03,49.99
219109,1,7,2,55.88,53.42
219110,2,7,3,50.22,47.55
219111,2,7,6,62.46,60.77
219112,1,7,8,56.03,50.93
219113,1,7,7,66.3,66.87
219114,1,7,4,54.8,-8
219115,2,7,6,57.86,59.09
219116,1,2,6,79.98,-8
219117,1,7,5,60.43,60.04
219118,2,7,2,59.03,55.25
219119,2,7,6,53.23,50.82
219120,2,7,2,54.41,52.55
219121,1,7,3,51.64,51.47
219122,1,7,7,61.73,60.07
219123,2,7,2,28.09,56.9
219124,2,7,5,51.17,52.36
219125,1,7,4,59.8,57.02
219201,2,3,2,36.92,36.71
219202,2,3,6,31.95,39.71
219204,2,3,1,42.11,42.14
219205,1,3,6,29.8,-8
219206,1,3,1,45.65,-8
219207,2,3,2,37.58,-8
219208,1,3,2,51.83,50.21
219209,1,6,2,52.54,48.32
219210,2,3,4,41.08,42.25
219211,2,3,2,40.02,45.43
219212,1,3,2,46.19,-8
219213,2,6,6,54.49,57.86
219214,1,7,6,43.12,47.42
219215,2,7,5,63.47,56.68
219216,2,3,4,47.18,-8
219217,1,3,3,49.21,48.37
219218,1,5,5,45.72,44.4
219219,2,3,2,42.65,42.29
219220,1,3,1,49.88,46.82
219221,2,3,2,48.84,46.75
219222,1,3,1,37.93,-8
219223,2,6,3,33.09,36.14
219224,2,4,5,49.94,52.68
219225,1,3,1,33.33,34.45
219226,1,3,4,48.24,46.79
219227,2,3,3,44.98,48.69
219228,1,3,2,35.04,36.47
219229,1,3,4,51.22,-8
219230,2,3,1,41,31.09
219231,2,3,2,41.33,-8
219232,1,3,2,38.44,47.17
219233,1,3,7,56.36,53.44
219234,2,3,4,49.76,49.55
219235,2,3,2,35.87,37.79
220101,2,3,2,36.85,33.86
220102,2,3,6,37.33,40.93
220103,2,7,5,45.89,48.67
220104,2,3,6,47.74,47.62
220105,2,3,5,62.68,-8
220106,2,7,2,57.83,53.37
220107,2,5,1,33.14,34.08
220108,2,7,3,26.73,32.84
220110,2,3,1,32.41,26.47
220111,2,7,4,49.68,43.07
220112,2,3,4,50.72,-8
220113,2,3,3,53.03,-8
220114,1,7,6,49.08,48.4
220115,2,3,4,51.83,50.99
220116,2,3,2,48.34,42.34
220117,1,3,2,46.94,43.18
220118,2,7,6,56.26,55.15
220119,1,3,2,38.38,-8
220120,2,3,1,39.84,36.2
220122,1,3,6,46.22,-8
220203,1,3,2,42.9,-8
220204,2,7,5,48.89,50.26
220205,1,7,5,52.65,-8
220206,2,1,2,43.33,-8
220207,1,7,4,26.33,31.81
220210,2,6,2,55.05,49.51
220211,1,3,1,32.43,-8
220212,1,7,1,54.12,49.8
220213,2,3,5,41.91,44.01
220214,1,7,8,48.47,44.95
220215,2,7,2,58.24,54.1
220216,1,7,2,59.8,58.38
220217,1,2,3,35.43,-8
220218,1,7,4,39.51,42.94
220219,1,7,5,55.59,54.85
220220,2,3,1,38.48,38.42
220221,2,3,3,38.27,36.56
220222,1,7,2,41.68,42.83
220223,2,3,5,38.66,38.3
220261,-8,-8,-8,-8,35.72
221101,2,3,5,46.83,44.8
221102,2,7,7,56.63,50.04
221103,1,3,2,40.12,40.03
221104,2,3,4,33.56,34.39
221105,1,5,5,32.03,29.68
221106,1,3,2,37.22,-8
221107,2,3,3,40.44,36.62
221108,1,3,1,33.17,26.76
221109,2,3,3,31.4,37.23
221112,2,7,7,56.27,56.25
221113,1,3,2,47.6,45.49
221114,2,7,6,59.78,54.12
221115,2,7,6,52.05,49.28
221116,1,3,6,31.39,-8
221117,2,3,2,43.02,34.2
221201,1,3,4,48.51,43.47
221202,2,3,2,51.86,51.07
221203,-4,-4,-4,52.77,-8
221204,-4,-4,-4,43.33,-8
221205,-4,-4,-4,36.18,33.01
221206,1,2,1,58.85,61.23
221207,2,7,6,54.98,53.21
221208,2,7,5,58.25,55.95
221210,2,3,3,50.58,-8
221211,1,3,2,44.05,44.79
221212,2,7,2,49.88,51.86
221213,2,2,4,48.74,51.75
221215,2,7,7,48.3,47.03
221216,1,3,1,45.44,43.45
221217,1,7,1,62.42,59.89
221218,1,7,3,58.06,60.55
221221,1,7,4,47.37,-8
221222,2,3,3,47.38,34.81
221223,2,3,3,50.48,47.35
222101,1,7,7,62.28,49.42
222102,2,7,6,74.4,69.12
222103,1,7,5,46.71,-8
222104,1,7,3,48.36,51.56
222105,1,3,2,48.78,47.47
222106,1,7,5,54.1,-8
222107,1,7,4,47.2,49.25
222108,1,7,2,47.27,44.98
222110,1,7,8,65.78,67.18
222111,2,3,7,58.94,59.99
222112,2,7,1,55.09,-8
222114,2,2,2,53.56,51.61
222115,1,3,7,43.41,39.95
222116,2,7,2,62.22,55.77
222117,2,7,2,49.27,51.03
222118,1,7,2,64.78,57.91
222119,1,7,6,43.51,44.06
222120,2,7,7,59.67,58.58
222121,2,3,5,40.69,38.99
222122,2,3,6,61.41,54.05
222124,2,7,4,45.72,50.39
222125,1,7,6,47.64,-8
222126,1,7,6,65.88,59.2
222201,1,7,7,71.53,64.54
222202,2,7,2,56.13,53.54
222203,2,7,3,46.65,44.59
222204,1,3,4,40.57,44.26
222205,1,7,6,60.7,62.01
222207,1,7,2,52.39,49.81
222208,2,3,1,33.68,29.5
222209,1,7,4,55.37,54.51
222210,1,7,3,61.95,-8
222211,2,7,2,32.68,-8
222212,2,7,4,39.45,31.55
222213,1,7,7,71.53,63.93
222214,2,7,6,52.69,46.64
222215,2,7,3,33.4,-8
222216,2,7,1,37.39,-8
222217,2,4,2,32.98,32.26
222218,2,7,5,56.1,54.57
223101,2,3,5,39.3,30.29
223102,2,7,3,61.19,62.48
223103,1,7,7,52.67,52.67
223104,2,7,1,43.49,-8
223105,2,7,2,46.68,38.71
223106,2,7,2,35.68,-8
223107,1,-8,3,-8,-8
223109,2,7,5,59.81,58.71
223110,2,3,4,48.32,32.43
223111,2,3,4,48.74,-8
223115,2,7,3,59.11,44.1
223116,1,7,4,41.59,39.63
223117,2,7,2,49.99,49.81
223118,1,7,6,58.26,45.82
223119,2,3,2,44.2,42.67
223120,2,7,1,43.61,-8
223121,1,7,3,50.04,42.49
223122,2,7,2,39.64,36.61
223123,1,3,4,47.68,46.02
223125,1,3,1,46.41,-8
223126,-4,-4,-4,52.29,48.15
223129,2,7,1,44.17,46.67
223130,2,7,6,63.22,66.8
223131,1,7,3,47.86,43.36
223201,2,7,5,49.47,55.11
223203,2,2,5,44.24,41.69
223204,2,3,3,31.89,32.55
223206,2,7,7,53.65,55.19
223207,1,7,6,68.72,69.03
223208,1,7,4,59.4,56.85
223210,2,7,2,66.17,63.59
223211,2,3,2,43.24,41.33
223212,1,7,5,51.15,43.57
223213,2,7,5,53.67,56.36
223215,2,7,3,62.59,69.32
223217,2,7,5,45.29,44.18
223218,1,7,6,62.29,65.76
223219,1,7,6,59.45,65.01
223220,1,7,8,63.42,66.57
223221,1,7,5,60.75,56.2
223222,2,7,3,56.5,58.06
223223,1,2,8,66.54,68.93
223225,1,3,2,42.54,54
224102,1,6,4,29.16,35.22
224103,2,7,3,49.36,37.32
224104,1,7,4,55.8,54.23
224105,1,7,6,55.24,45.72
224106,2,7,2,42.59,39.19
224107,1,7,2,46.53,-8
224108,-4,-4,-4,57.61,55.1
224109,2,7,6,56.05,62.56
224111,2,7,3,50.69,48.45
224112,2,3,3,44.59,38.18
224113,2,7,6,49.94,48.01
224114,2,7,4,61.57,56.08
224115,1,7,2,46.31,45.07
224117,2,7,5,61.55,40.22
224118,2,7,1,48.3,-8
224119,2,7,2,46.98,47.35
224121,1,3,4,48.15,38.32
224122,2,7,2,45.86,47.09
224123,1,7,2,51.55,49.74
224201,2,7,7,48.24,47.84
224202,2,7,1,39.75,-8
224203,2,7,2,45.65,41.19
224205,1,7,2,57.35,58.77
224206,1,7,1,50.33,-8
224207,1,7,3,44.04,48.58
224208,1,7,4,55.8,56.87
224209,1,3,1,44.94,36.18
224210,2,7,3,48.73,42.94
224211,1,7,5,51.66,51.48
224212,2,7,4,56.65,-8
224213,2,3,2,28.73,35.17
224214,2,7,1,49.22,48.93
224215,1,7,7,45.42,41.57
224217,1,7,4,34.74,-8
224218,1,7,4,41.17,42.24
224220,2,7,1,49.79,45.87
224221,2,7,7,64.47,65.96
224223,2,7,2,45.89,-8
224224,2,5,2,54.05,55.06
224225,1,-8,4,-8,43.24
224226,1,7,2,39.41,-8
224227,1,7,7,42.38,31.62
224228,1,7,2,39.03,31.93
225101,2,7,6,61.95,60.87
225102,1,7,2,58.79,53.74
225103,2,7,1,62.12,58.26
225104,2,7,1,62.22,61.03
225105,1,7,2,50.07,52.66
225106,2,7,5,48.76,39.96
225107,2,7,3,53.93,48.4
225108,2,7,2,44.26,39.75
225109,1,7,1,37.33,33.62
225110,2,7,1,59,60.23
225111,1,5,2,25.81,-8
225112,2,7,1,55.71,51.4
225113,1,7,1,33.36,37.59
225114,2,7,2,44.25,43.88
225115,2,7,1,42.93,43.03
225116,2,7,2,57.56,52.3
225117,1,7,4,50.44,-8
225118,2,7,2,49.24,49.37
225120,2,5,3,49.38,49.05
225121,2,7,4,55.63,57.15
225122,1,7,1,49.56,42.89
225123,1,7,1,43.59,43.91
225124,2,7,1,44.78,-8
225201,2,3,1,35.82,38.38
225202,2,7,4,38.62,33.35
225203,2,3,1,43.32,-8
225204,2,3,3,26.15,30.46
225205,1,3,1,24.33,37.38
225206,1,7,4,56.87,56.2
225207,2,3,7,51.29,51.81
225208,2,3,5,40.78,39.05
225210,1,3,2,39.35,38.03
225211,1,7,2,53.47,48.98
225212,2,6,4,47.51,50.29
225213,1,3,3,40.53,37.75
225214,1,7,3,51.48,45.77
225215,1,3,3,41.32,42.46
225216,2,3,2,42.36,37.01
225217,1,3,2,47.54,53.07
225219,1,3,2,36.71,-8
225220,1,3,2,41.75,-8
225221,1,3,2,41.71,40.33
225222,1,3,2,38.65,-8
225223,1,7,3,34.84,42.08
225224,1,3,5,57.24,44.28
225225,2,3,5,51.55,48.06
225226,1,3,2,43.56,-8
225227,2,3,2,30.03,28.61
226101,1,3,4,30.43,33.65
226102,2,3,2,54.16,43.66
226103,-4,-4,-4,43.57,40.92
226104,1,3,4,44.55,42.12
226105,2,3,5,40.18,-8
226106,1,3,3,36.09,34.96
226107,-4,-4,-4,49.74,-8
226108,-4,-4,-4,48.29,46.57
226109,2,3,7,53.09,52.68
226114,-4,-4,-4,52.29,50.37
226116,2,3,2,40.95,38.67
226118,-4,-4,-4,39.33,33.72
226119,2,3,2,39.68,35.26
226120,2,3,4,39.12,-8
226121,2,3,4,48.19,51.81
226122,2,3,3,48.18,-8
226124,2,3,2,38.09,34.72
226125,2,3,4,40.85,42.12
226126,-4,-4,-4,45.14,40.94
226131,2,3,6,48.04,42.38
226132,-4,-4,-4,47.57,44.38
226161,-8,-8,-8,-8,-8
226201,1,7,3,50.48,46.53
226202,2,7,1,50.68,45.66
226203,2,3,1,41.04,40.2
226204,2,7,6,62.79,56.18
226205,1,7,6,59.74,60.25
226206,2,7,2,56.88,60.22
226207,1,7,1,44.81,40.59
226208,2,7,2,50.69,46.18
226209,1,3,2,37.8,37.3
226210,1,3,1,32.54,-8
226211,2,7,1,52.98,-8
226212,2,7,4,46.37,43.02
226213,1,7,2,55.79,44.53
226214,1,3,1,31.82,28.51
226215,2,7,2,43.02,40.72
226216,1,6,5,53.82,-8
226217,1,7,1,39.43,33.23
226218,2,7,5,60.37,58.9
226219,1,7,2,50.79,47.67
226220,1,7,5,54.11,51.88
226221,2,7,6,49.42,53.77
226222,2,7,7,55.06,55.19
226223,1,7,2,35.45,32.69
226224,2,7,3,46.59,41.05
226225,1,7,2,51.53,42.96
227102,1,7,8,51.35,52.32
227103,2,7,4,69.51,66.8
227104,1,3,4,48.94,44.21
227105,1,3,6,48.79,44.08
227106,2,-8,-9,-8,62.28
227107,1,7,5,58.22,53.62
227108,1,5,1,39.87,-8
227109,2,3,2,52.11,53.17
227110,2,7,6,59.77,-8
227112,2,3,3,35.64,34.49
227113,2,7,8,70.17,67.63
227114,1,-8,6,-8,68.62
227116,2,7,3,53.97,51.06
227117,1,7,5,60.8,67.39
227119,1,7,6,44.86,35.78
227120,1,3,4,50.79,48.73
227121,1,7,7,78.35,73.18
227122,2,7,6,54.91,-8
227123,1,7,8,54.27,48.39
227124,1,7,6,59.59,54.05
227125,2,7,5,60.95,59.93
227126,2,3,1,44.29,43.12
227201,1,2,8,50.14,46.94
227202,2,7,7,48.34,50.02
227203,2,7,1,27.87,-8
227204,1,7,2,41.67,44.45
227205,1,7,5,56.47,54.22
227206,1,7,1,61.4,-8
227207,1,7,6,53.3,53.27
227208,1,7,2,61.28,59.76
227209,2,7,2,51.53,49.72
227210,1,7,5,52.98,55.48
227211,1,7,7,60.81,62.03
227213,1,7,5,56.66,57.3
227214,2,7,2,61.24,55.87
227215,2,7,1,34.13,39.85
227216,2,7,5,56.66,54.43
227217,1,6,2,23.6,30.68
227218,1,7,4,42.41,36.26
227220,2,7,6,37.74,-8
227221,1,7,7,54.43,58.56
227222,1,7,2,55.58,49.99
227223,1,7,5,44.46,43.42
227224,2,7,2,42.17,38.73
227225,2,7,5,58.03,58.4
227226,1,7,3,53.82,56.52
227227,2,7,6,43.11,41.86
227228,2,6,2,54.59,52.42
227229,2,7,7,48.07,51.26
228101,1,7,1,44.36,42.64
228103,2,7,7,57.65,57.94
228104,1,3,4,50.91,53.72
228105,1,3,6,37.02,36.11
228108,1,7,2,59.44,63.65
228109,1,2,3,28.71,30.61
228112,1,3,5,49.7,52.29
228114,1,7,2,52.86,58.61
228115,1,3,5,41.4,43.48
228116,2,3,5,52.39,49.97
228118,1,7,6,58.88,62.64
228119,1,3,4,34.14,37.6
228120,2,7,6,61.8,-8
228121,2,7,2,51.86,50.79
228122,1,6,1,36.1,32.42
228123,1,7,2,56.13,53.32
228124,1,7,6,46.26,47.98
228125,2,7,6,68.18,69.23
228203,2,7,2,38.83,46.18
228204,2,7,4,54.76,51.37
228205,2,7,3,51.47,-8
228206,1,7,5,54.94,48.55
228207,1,7,4,49.06,41.25
228208,1,7,2,42.08,48.94
228209,1,7,2,53.41,47.7
228211,1,7,4,60.49,55.23
228212,1,7,1,49.44,44.27
228213,2,7,2,50,49.73
228214,2,7,1,40.88,35.93
228215,1,7,7,31.06,33.33
228216,1,7,7,40.23,42.38
228217,2,7,2,45.33,-8
228218,1,7,1,43.8,-8
228219,1,7,1,36.06,29.54
228220,2,7,7,62.11,63.5
228221,2,7,2,51.86,52.08
228222,2,7,2,52.66,46.85
228223,1,7,4,57.39,53.99
228224,2,7,1,48.48,51.25
228225,1,7,3,54.22,53.7
229102,1,7,2,50.06,49.54
229103,1,7,1,23.96,29.08
229104,1,7,2,55.54,45.14
229105,1,3,4,39.85,42.03
229106,2,7,5,42.84,-8
229107,2,7,2,52.11,54.78
229108,2,7,3,52.55,52.17
229109,1,7,2,48.92,51.86
229110,2,7,2,44.99,42.87
229111,1,7,1,43.26,37.81
229112,2,7,6,36.65,40.45
229113,1,6,5,48.83,53.44
229116,2,7,2,58.57,59.9
229117,1,7,2,45.14,39.95
229118,1,7,7,52.29,51.27
229119,1,7,4,43.41,41.52
229120,2,7,2,45.99,-8
229121,1,7,1,31.28,-8
229122,1,7,4,50.65,-8
229123,2,7,3,49.85,43.97
229124,1,7,2,48.5,43.91
229125,1,7,2,45.08,34.48
229126,1,7,2,39.76,-8
229127,1,7,3,48.54,49.66
229161,-8,-8,-8,-8,46.31
229201,1,3,2,46.09,-8
229202,-4,-4,-4,47.44,46.33
229203,1,7,4,36.24,33.93
229204,1,7,6,64.04,67.81
229206,1,7,5,55.3,55.84
229207,1,7,7,70.43,48
229208,2,7,2,36.01,41
229210,2,3,3,41.49,42.79
229211,1,3,2,43.76,40.75
229214,1,3,5,39.39,41.73
229215,1,5,1,42.75,-8
229216,2,7,7,46.39,48.65
229217,1,7,7,48.08,44.63
229219,2,7,4,48.9,51.83
229222,2,7,2,63.63,61.3
229224,2,7,5,67.33,67.6
229225,1,7,3,50.43,46.33
229226,1,5,1,41.52,42.02
229261,-8,-8,-8,-8,66.17
230101,2,7,5,60.36,-8
230102,2,7,2,56.21,51.75
230103,2,7,6,48.82,47.44
230104,1,7,2,53.19,50.67
230106,2,7,7,46.75,47.34
230107,1,7,3,40.33,39.69
230108,1,7,4,55.16,48.56
230109,2,7,2,43.63,44.54
230110,1,7,6,39.3,37.49
230111,2,3,6,47,45.44
230113,2,5,2,31.62,35.1
230114,2,7,2,53.58,54.13
230115,1,3,2,36.67,36.59
230116,2,7,2,58.09,57.84
230117,1,3,6,40.91,35.28
230119,1,7,4,54.35,52.23
230120,2,7,3,53.51,55.54
230121,2,7,2,61.39,51.18
230122,1,7,2,42.44,41.86
230201,2,7,3,42.17,43.64
230203,1,7,6,53.78,53.53
230205,2,7,5,62.25,59.09
230206,1,7,3,52.02,-8
230207,2,7,7,47.96,-8
230208,1,7,3,44.68,44.66
230209,2,7,4,46.95,45.99
230210,1,7,1,49.62,42.93
230211,2,7,6,58.53,55.78
230213,1,7,6,51.8,57.65
230214,2,7,4,51.48,-8
230215,2,7,3,52.72,53.86
230216,2,3,2,42.54,-8
230217,2,7,3,59.68,59.08
230218,2,7,6,44.21,42.5
230219,2,3,2,32.2,-8
230220,1,7,2,47.43,44.8
230222,2,7,2,37.57,-8
230223,1,7,4,46,-8
230224,1,3,6,49.92,46.43
230226,2,7,2,40.09,-8
230227,2,2,2,34.51,-8
230228,2,7,3,46.02,46.89
230229,2,3,3,35.75,38.1
230231,2,7,6,51.06,52.33
230232,2,7,2,45.65,45.71
230233,2,6,3,60.26,54.42
230234,2,7,6,36.49,41.62
230235,1,7,4,47.75,46.92
230261,-8,-8,-8,-8,37.26
231101,2,7,2,48.92,-8
231102,1,3,2,41.92,43.73
231103,2,3,4,40.52,44.09
231105,2,7,6,62.54,-8
231106,1,6,2,65.95,60.95
231107,2,3,1,43.62,39.03
231108,2,7,4,61.07,64.38
231109,2,3,1,29.51,36.55
231110,2,7,5,53.4,50.67
231111,1,7,2,66.35,59.92
231112,2,7,4,52.45,54.98
231113,2,7,2,52.78,49.88
231114,2,3,4,42.84,41.19
231115,2,7,2,53.06,49.77
231116,2,3,1,50.1,49.29
231117,2,6,1,27.06,33.74
231118,1,7,6,40.97,41.44
231119,1,3,2,45.26,-8
231120,2,3,1,36.33,36.89
231121,1,3,2,48.04,-8
231122,2,3,1,49.09,49.58
231123,2,3,1,25.83,25.76
231201,2,7,2,50.52,48.25
231202,1,3,5,40.74,40.5
231203,1,3,2,42.57,38.4
231204,2,3,1,45.58,38.25
231205,1,7,4,47.19,43.14
231206,1,3,2,43.77,44.17
231207,2,7,3,51.27,53.01
231208,1,7,2,47.49,42.64
231210,1,7,6,48.55,43.59
231211,2,7,2,49.41,42.79
231212,1,7,4,50.35,45.96
231213,2,7,3,53.3,50.1
231214,1,3,3,49.21,-8
231215,1,7,2,59.27,59.51
231216,1,3,2,46.62,52.49
231217,1,7,2,45.18,45.04
231218,2,7,2,40.77,38.31
231220,1,3,1,46.79,52.8
231221,1,3,2,37.53,-8
231222,2,3,2,39.15,39.87
232102,1,7,2,50.07,49.45
232103,1,7,2,49.8,42.96
232104,2,7,3,49.5,42.2
232105,1,7,5,50.19,51.14
232106,2,7,4,48.7,52.72
232107,1,7,2,54.9,58.49
232108,2,7,3,55.04,48.24
232109,1,7,2,43.62,45.44
232111,2,7,2,51.34,48.97
232112,2,6,2,48.7,48.06
232113,2,7,3,46.71,46.26
232114,2,7,7,57.79,56.61
232115,2,7,3,54.11,50.21
232116,1,7,3,38.95,37.44
232117,2,7,2,54.59,60.79
232118,2,7,3,43.9,40.9
232120,2,7,3,41.76,44.62
232121,2,7,2,57.77,62.53
232123,1,7,4,51.49,52.99
232124,1,7,6,47.73,48.5
232125,2,7,1,46.85,-8
232126,2,7,2,45.8,47
232201,1,3,2,53.04,48.4
232202,1,3,2,42.88,45.83
232203,1,3,2,54.89,50.99
232204,2,3,5,47.22,43.34
232205,1,3,1,35.94,36.64
232206,2,3,1,36.81,28.14
232207,2,3,3,39.94,38.68
232208,1,3,2,47.88,34.36
232209,2,3,1,37.42,36.59
232210,1,3,1,44.12,44.53
232211,1,3,2,48.04,48.19
233101,1,7,3,23.54,38.91
233102,1,7,2,38.22,43.75
233103,2,7,6,52.88,49.58
233104,2,3,1,32.44,35.17
233105,1,7,2,31.24,38.52
233106,1,7,3,32.8,41.74
233107,2,7,2,20.49,32.36
233108,2,7,5,33.49,34.03
233109,2,7,1,33.12,42.36
233110,1,7,2,46.28,-8
233112,1,7,2,41.3,-8
233113,1,7,6,48.5,54.55
233116,1,5,6,51.62,55.42
233117,1,7,2,44.36,47.63
233118,1,3,5,47.8,51.08
233119,1,7,4,51.12,50.23
233120,1,7,5,55.3,44.89
233121,1,3,2,34.05,32.97
233122,2,7,6,43.58,45.77
233123,1,2,7,49.27,64.53
233124,1,7,3,43.18,44.07
233125,1,7,5,31.24,40.4
233126,2,7,7,68.51,67.58
233127,2,7,2,45.34,48.86
233129,1,7,2,44.12,45.09
233130,1,7,4,28.62,50.79
233132,2,7,2,22.53,-8
233133,2,3,2,21.63,-8
233134,2,7,6,56.68,53.16
233201,1,3,1,35.89,30.95
